Employee #,Last Name,First Name,Month,Date,Time-in,Time-out
10004,Salcedo,Anthony,December,12/14/2022,8:00,17:00
10005,Romualdez,Alice,December,12/14/2022,8:00,17:00
10006,Atienza,Rosie,December,12/14/2022,8:00,17:00
10007,Farala,Martha,December,12/14/2022,8:00,17:00
10008,Martinez,Leila,December,12/14/2022,8:00,17:00
10009,San Jose,Allison,December,12/14/2022,8:00,17:00
10010,Rosario,Cydney,December,12/14/2022,8:00,17:00
10011,Lopez,Josie,December,12/14/2022,8:00,17:00
10012,De Leon,Selena,December,12/14/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/14/2022,8:00,17:00
10014,Bautista,Mark,December,12/14/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/14/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/14/2022,8:00,17:00
10017,Santos,Vella,December,12/14/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/14/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/14/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/14/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/14/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/14/2022,8:00,17:00
10023,Ramos,Carol,December,12/14/2022,8:00,17:00
10024,Maceda,Emelia,December,12/14/2022,8:00,17:00
10025,Aguilar,Delia,December,12/14/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/15/2022,8:00,17:00
10002,Mata,Christian,December,12/15/2022,0:00,0:00
10003,San Jose,Brad,December,12/15/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/15/2022,0:00,0:00
10005,Romualdez,Alice,December,12/15/2022,0:00,0:00
10006,Atienza,Rosie,December,12/15/2022,0:00,0:00
10007,Farala,Martha,December,12/15/2022,8:00,17:00
10008,Martinez,Leila,December,12/15/2022,8:00,17:00
10009,San Jose,Allison,December,12/15/2022,8:00,17:00
10010,Rosario,Cydney,December,12/15/2022,8:00,17:00
10011,Lopez,Josie,December,12/15/2022,8:00,17:00
10012,De Leon,Selena,December,12/15/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/15/2022,10:00,17:00
10014,Bautista,Mark,December,12/15/2022,10:00,17:00
10015,Lazaro,Darlene,December,12/15/2022,10:00,17:00
10016,Delos Santos,Kolby,December,12/15/2022,10:00,17:00
10017,Santos,Vella,December,12/15/2022,10:00,17:00
10018,Del Rosario,Tomas,December,12/15/2022,10:00,17:00
10019,Tolentino,Jacklyn,December,12/15/2022,10:00,17:00
10020,Gutierrez,Percival,December,12/15/2022,10:00,17:00
10021,Manalaysay,Garfield,December,12/15/2022,10:00,17:00
10022,Villegas,Lizeth,December,12/15/2022,10:00,17:00
10023,Ramos,Carol,December,12/15/2022,10:00,17:00
10024,Maceda,Emelia,December,12/15/2022,10:00,17:00
10025,Aguilar,Delia,December,12/15/2022,10:00,17:00
10001,Crisostomo,Jose,December,12/16/2022,8:00,17:00
10002,Mata,Christian,December,12/16/2022,0:00,0:00
10003,San Jose,Brad,December,12/16/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/16/2022,0:00,0:00
10005,Romualdez,Alice,December,12/16/2022,0:00,0:00
10006,Atienza,Rosie,December,12/16/2022,0:00,0:00
10007,Farala,Martha,December,12/16/2022,8:00,17:00
10008,Martinez,Leila,December,12/16/2022,8:00,17:00
10009,San Jose,Allison,December,12/16/2022,8:00,17:00
10010,Rosario,Cydney,December,12/16/2022,8:00,17:00
10011,Lopez,Josie,December,12/16/2022,8:00,17:00
10012,De Leon,Selena,December,12/16/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/16/2022,8:00,17:00
10014,Bautista,Mark,December,12/16/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/16/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/16/2022,8:00,17:00
10017,Santos,Vella,December,12/16/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/16/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/16/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/16/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/16/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/16/2022,8:00,17:00
10023,Ramos,Carol,December,12/16/2022,8:00,17:00
10024,Maceda,Emelia,December,12/16/2022,8:00,17:00
10025,Aguilar,Delia,December,12/16/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/19/2022,8:00,17:00
10002,Mata,Christian,December,12/19/2022,0:00,0:00
10003,San Jose,Brad,December,12/19/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/19/2022,0:00,0:00
10005,Romualdez,Alice,December,12/19/2022,0:00,0:00
10006,Atienza,Rosie,December,12/19/2022,0:00,0:00
10007,Farala,Martha,December,12/19/2022,8:27,17:00
10008,Martinez,Leila,December,12/19/2022,8:01,17:00
10009,San Jose,Allison,December,12/19/2022,8:05,17:00
10010,Rosario,Cydney,December,12/19/2022,8:00,17:00
10011,Lopez,Josie,December,12/19/2022,8:00,17:00
10012,De Leon,Selena,December,12/19/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/19/2022,8:00,17:00
10014,Bautista,Mark,December,12/19/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/19/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/19/2022,8:28,17:00
10017,Santos,Vella,December,12/19/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/19/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/19/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/19/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/19/2022,8:11,17:00
10022,Villegas,Lizeth,December,12/19/2022,8:00,17:00
10023,Ramos,Carol,December,12/19/2022,8:00,17:00
10024,Maceda,Emelia,December,12/19/2022,8:21,17:00
10025,Aguilar,Delia,December,12/19/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/20/2022,8:00,17:00
10002,Mata,Christian,December,12/20/2022,0:00,0:00
10003,San Jose,Brad,December,12/20/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/20/2022,0:00,0:00
10005,Romualdez,Alice,December,12/20/2022,0:00,0:00
10006,Atienza,Rosie,December,12/20/2022,0:00,0:00
10007,Farala,Martha,December,12/20/2022,8:00,17:00
10008,Martinez,Leila,December,12/20/2022,8:00,17:00
10009,San Jose,Allison,December,12/20/2022,8:00,17:00
10010,Rosario,Cydney,December,12/20/2022,8:00,17:00
10011,Lopez,Josie,December,12/20/2022,8:00,17:00
10012,De Leon,Selena,December,12/20/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/20/2022,8:00,17:00
10014,Bautista,Mark,December,12/20/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/20/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/20/2022,8:00,17:00
10017,Santos,Vella,December,12/20/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/20/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/20/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/20/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/20/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/20/2022,8:00,17:00
10023,Ramos,Carol,December,12/20/2022,8:00,17:00
10024,Maceda,Emelia,December,12/20/2022,8:00,17:00
10025,Aguilar,Delia,December,12/20/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/21/2022,8:00,17:00
10002,Mata,Christian,December,12/21/2022,0:00,0:00
10003,San Jose,Brad,December,12/21/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/21/2022,0:00,0:00
10005,Romualdez,Alice,December,12/21/2022,0:00,0:00
10006,Atienza,Rosie,December,12/21/2022,0:00,0:00
10007,Farala,Martha,December,12/21/2022,8:00,17:00
10008,Martinez,Leila,December,12/21/2022,8:00,17:00
10009,San Jose,Allison,December,12/21/2022,8:00,17:00
10010,Rosario,Cydney,December,12/21/2022,8:00,17:00
10011,Lopez,Josie,December,12/21/2022,10:30,17:00
10012,De Leon,Selena,December,12/21/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/21/2022,8:00,17:00
10014,Bautista,Mark,December,12/21/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/21/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/21/2022,8:00,17:00
10017,Santos,Vella,December,12/21/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/21/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/21/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/21/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/21/2022,13:00,17:00
10022,Villegas,Lizeth,December,12/21/2022,8:00,17:00
10023,Ramos,Carol,December,12/21/2022,8:00,17:00
10024,Maceda,Emelia,December,12/21/2022,8:00,17:00
10025,Aguilar,Delia,December,12/21/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/22/2022,8:00,17:00
10002,Mata,Christian,December,12/22/2022,0:00,0:00
10003,San Jose,Brad,December,12/22/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/22/2022,0:00,0:00
10005,Romualdez,Alice,December,12/22/2022,0:00,0:00
10006,Atienza,Rosie,December,12/22/2022,0:00,0:00
10007,Farala,Martha,December,12/22/2022,8:00,17:00
10008,Martinez,Leila,December,12/22/2022,8:10,17:00
10009,San Jose,Allison,December,12/22/2022,8:00,17:00
10010,Rosario,Cydney,December,12/22/2022,8:00,17:00
10011,Lopez,Josie,December,12/22/2022,8:00,17:00
10012,De Leon,Selena,December,12/22/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/22/2022,8:00,17:00
10014,Bautista,Mark,December,12/22/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/22/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/22/2022,8:00,17:00
10017,Santos,Vella,December,12/22/2022,8:05,17:00
10018,Del Rosario,Tomas,December,12/22/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/22/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/22/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/22/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/22/2022,8:00,17:00
10023,Ramos,Carol,December,12/22/2022,9:00,17:00
10024,Maceda,Emelia,December,12/22/2022,8:00,17:00
10025,Aguilar,Delia,December,12/22/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/23/2022,8:00,17:00
10002,Mata,Christian,December,12/23/2022,0:00,0:00
10003,San Jose,Brad,December,12/23/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/23/2022,0:00,0:00
10005,Romualdez,Alice,December,12/23/2022,0:00,0:00
10006,Atienza,Rosie,December,12/23/2022,0:00,0:00
10007,Farala,Martha,December,12/23/2022,8:00,17:00
10008,Martinez,Leila,December,12/23/2022,8:00,17:00
10009,San Jose,Allison,December,12/23/2022,8:00,17:00
10010,Rosario,Cydney,December,12/23/2022,8:00,17:00
10011,Lopez,Josie,December,12/23/2022,8:00,17:00
10012,De Leon,Selena,December,12/23/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/23/2022,8:00,17:00
10014,Bautista,Mark,December,12/23/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/23/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/23/2022,8:00,17:00
10017,Santos,Vella,December,12/23/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/23/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/23/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/23/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/23/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/23/2022,8:00,17:00
10023,Ramos,Carol,December,12/23/2022,8:00,17:00
10024,Maceda,Emelia,December,12/23/2022,8:00,17:00
10025,Aguilar,Delia,December,12/23/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/26/2022,8:00,17:00
10002,Mata,Christian,December,12/26/2022,0:00,0:00
10003,San Jose,Brad,December,12/26/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/26/2022,0:00,0:00
10005,Romualdez,Alice,December,12/26/2022,0:00,0:00
10006,Atienza,Rosie,December,12/26/2022,0:00,0:00
10007,Farala,Martha,December,12/26/2022,8:00,17:00
10008,Martinez,Leila,December,12/26/2022,8:00,17:00
10009,San Jose,Allison,December,12/26/2022,8:00,17:00
10010,Rosario,Cydney,December,12/26/2022,8:00,17:00
10011,Lopez,Josie,December,12/26/2022,8:00,17:00
10012,De Leon,Selena,December,12/26/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/26/2022,10:00,17:00
10014,Bautista,Mark,December,12/26/2022,10:00,17:00
10015,Lazaro,Darlene,December,12/26/2022,10:00,17:00
10016,Delos Santos,Kolby,December,12/26/2022,10:00,17:00
10017,Santos,Vella,December,12/26/2022,10:00,17:00
10018,Del Rosario,Tomas,December,12/26/2022,10:00,17:00
10019,Tolentino,Jacklyn,December,12/26/2022,10:00,17:00
10020,Gutierrez,Percival,December,12/26/2022,10:00,17:00
10021,Manalaysay,Garfield,December,12/26/2022,10:00,17:00
10022,Villegas,Lizeth,December,12/26/2022,10:00,17:00
10023,Ramos,Carol,December,12/26/2022,10:00,17:00
10024,Maceda,Emelia,December,12/26/2022,10:00,17:00
10025,Aguilar,Delia,December,12/26/2022,10:00,17:00
10001,Crisostomo,Jose,December,12/27/2022,8:00,17:00
10002,Mata,Christian,December,12/27/2022,0:00,0:00
10003,San Jose,Brad,December,12/27/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/27/2022,0:00,0:00
10005,Romualdez,Alice,December,12/27/2022,0:00,0:00
10006,Atienza,Rosie,December,12/27/2022,0:00,0:00
10007,Farala,Martha,December,12/27/2022,8:00,17:00
10008,Martinez,Leila,December,12/27/2022,8:00,17:00
10009,San Jose,Allison,December,12/27/2022,8:00,17:00
10010,Rosario,Cydney,December,12/27/2022,8:00,17:00
10011,Lopez,Josie,December,12/27/2022,8:00,17:00
10012,De Leon,Selena,December,12/27/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/27/2022,8:00,17:00
10014,Bautista,Mark,December,12/27/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/27/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/27/2022,8:00,17:00
10017,Santos,Vella,December,12/27/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/27/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/27/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/27/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/27/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/27/2022,8:00,17:00
10023,Ramos,Carol,December,12/27/2022,8:00,17:00
10024,Maceda,Emelia,December,12/27/2022,8:00,17:00
10025,Aguilar,Delia,December,12/27/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/28/2022,8:00,17:00
10002,Mata,Christian,December,12/28/2022,0:00,0:00
10003,San Jose,Brad,December,12/28/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/28/2022,0:00,0:00
10005,Romualdez,Alice,December,12/28/2022,0:00,0:00
10006,Atienza,Rosie,December,12/28/2022,0:00,0:00
10007,Farala,Martha,December,12/28/2022,8:27,17:00
10008,Martinez,Leila,December,12/28/2022,8:01,17:00
10009,San Jose,Allison,December,12/28/2022,8:05,17:00
10010,Rosario,Cydney,December,12/28/2022,8:00,17:00
10011,Lopez,Josie,December,12/28/2022,8:00,17:00
10012,De Leon,Selena,December,12/28/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/28/2022,8:00,17:00
10014,Bautista,Mark,December,12/28/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/28/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/28/2022,8:28,17:00
10017,Santos,Vella,December,12/28/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/28/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/28/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/28/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/28/2022,8:11,17:00
10022,Villegas,Lizeth,December,12/28/2022,8:00,17:00
10023,Ramos,Carol,December,12/28/2022,8:00,17:00
10024,Maceda,Emelia,December,12/28/2022,8:21,17:00
10025,Aguilar,Delia,December,12/28/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/29/2022,8:00,17:00
10002,Mata,Christian,December,12/29/2022,0:00,0:00
10003,San Jose,Brad,December,12/29/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/29/2022,0:00,0:00
10005,Romualdez,Alice,December,12/29/2022,0:00,0:00
10006,Atienza,Rosie,December,12/29/2022,0:00,0:00
10007,Farala,Martha,December,12/29/2022,8:00,17:00
10008,Martinez,Leila,December,12/29/2022,8:00,17:00
10009,San Jose,Allison,December,12/29/2022,8:00,17:00
10010,Rosario,Cydney,December,12/29/2022,8:00,17:00
10011,Lopez,Josie,December,12/29/2022,8:00,17:00
10012,De Leon,Selena,December,12/29/2022,8:00,17:00
10013,Romualdez,Fredrick,December,12/29/2022,8:00,17:00
10014,Bautista,Mark,December,12/29/2022,8:00,17:00
10015,Lazaro,Darlene,December,12/29/2022,8:00,17:00
10016,Delos Santos,Kolby,December,12/29/2022,8:00,17:00
10017,Santos,Vella,December,12/29/2022,8:00,17:00
10018,Del Rosario,Tomas,December,12/29/2022,8:00,17:00
10019,Tolentino,Jacklyn,December,12/29/2022,8:00,17:00
10020,Gutierrez,Percival,December,12/29/2022,8:00,17:00
10021,Manalaysay,Garfield,December,12/29/2022,8:00,17:00
10022,Villegas,Lizeth,December,12/29/2022,8:00,17:00
10023,Ramos,Carol,December,12/29/2022,8:00,17:00
10024,Maceda,Emelia,December,12/29/2022,8:00,17:00
10025,Aguilar,Delia,December,12/29/2022,8:00,17:00
10001,Crisostomo,Jose,December,12/30/2022,0:00,0:00
10002,Mata,Christian,December,12/30/2022,0:00,0:00
10003,San Jose,Brad,December,12/30/2022,0:00,0:00
10004,Salcedo,Anthony,December,12/30/2022,0:00,0:00
10005,Romualdez,Alice,December,12/30/2022,0:00,0:00
10006,Atienza,Rosie,December,12/30/2022,0:00,0:00
10007,Farala,Martha,December,12/30/2022,0:00,0:00
10008,Martinez,Leila,December,12/30/2022,0:00,0:00
10009,San Jose,Allison,December,12/30/2022,0:00,0:00
10010,Rosario,Cydney,December,12/30/2022,0:00,0:00
10011,Lopez,Josie,December,12/30/2022,0:00,0:00
10012,De Leon,Selena,December,12/30/2022,0:00,0:00
10013,Romualdez,Fredrick,December,12/30/2022,0:00,0:00
10014,Bautista,Mark,December,12/30/2022,0:00,0:00
10015,Lazaro,Darlene,December,12/30/2022,0:00,0:00
10016,Delos Santos,Kolby,December,12/30/2022,0:00,0:00
10017,Santos,Vella,December,12/30/2022,0:00,0:00
10018,Del Rosario,Tomas,December,12/30/2022,0:00,0:00
10019,Tolentino,Jacklyn,December,12/30/2022,0:00,0:00
10020,Gutierrez,Percival,December,12/30/2022,0:00,0:00
10021,Manalaysay,Garfield,December,12/30/2022,0:00,0:00
10022,Villegas,Lizeth,December,12/30/2022,0:00,0:00
10023,Ramos,Carol,December,12/30/2022,0:00,0:00
10024,Maceda,Emelia,December,12/30/2022,0:00,0:00
10025,Aguilar,Delia,December,12/30/2022,0:00,0:00
